Vehicle Make;Vehicle Model;Vehicle Description;Vehicle Price including VAT;Vehicle Kind;Vehicle CO2;Fuel Type;Maximum Weight
ME;VIT210704A7DV7F;MERCEDES-BENZ VITO  114CDI-3,05/34K pitk� A3 A              ;4.085E+11;U;159;D;3050
ME;VIT210204M6DM7F;MERCEDES-BENZ VITO  114CDI-3,05/34KB pitk� A3               ;4.35E+11;V;164;D;3100
ME;SPR210702M6DV7F;MERCEDES-BENZ SPRINT214CDI-3,2/37AL keskipitk� A2           ;3.85E+11;U;207;D;3190
ME;SPR210704A7DV7F;MERCEDES-BENZ SPRINT311CDI-3,5/32K normaali A1 A            ;4.19E+11;U;203;D;3500
CI;JUY200002A6DV6G;CITRO�N JUMPY       BlueHDi 180 M Automaatti                ;3.16E+11;U;151;D;3000
CI;JUY200102A6DV6G;CITRO�N JUMPY       BlueHDi 180 XL Automaatti               ;3.285E+11;U;155;D;3000
CI;JUY200002M6DV6G;CITRO�N JUMPY       BlueHDi 150 XL                          ;3.16E+11;U;139;D;3100
CI;JUY160002M5DV6G;CITRO�N JUMPY       BlueHDi 95 XS                           ;2.392E+11;U;144;D;2830
CI;JUY160002M6DV6G;CITRO�N JUMPY       BlueHDi 115 XS                          ;2.542E+11;U;133;D;2635
CI;JUY200102M6DV6G;CITRO�N JUMPY       BlueHDi 120 M                           ;2.86E+11;U;139;D;3100
CI;JUY200202M6DV6G;CITRO�N JUMPY       BlueHDi 120 XL                          ;2.985E+11;U;139;D;3100
CI;JUY200302M6DV6G;CITRO�N JUMPY       BlueHDi 150 M                           ;3.035E+11;U;139;D;3100
ME;SPR210202M6DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/32AL normaali A1             ;4.21E+11;U;207;D;3500
ME;SPR210002A7DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/32AL normaali A1 A           ;4.46E+11;U;198;D;3500
ME;SPR300002A7DV7F;MERCEDES-BENZ SPRINT319CDI-3,5/43AL pitk� A3 A              ;5.105E+11;U;228;D;3500
ME;SPR300404M6DV7F;MERCEDES-BENZ SPRINT319CDI-3,5/43K extrapitk� A4            ;5.23E+11;U;253;D;3500
ME;SPR300104A7DV7F;MERCEDES-BENZ SPRINT319CDI-3,5/43K extrapitk� A4 A          ;5.48E+11;U;228;D;3500
LR;DIS20HSE5A8DU6K;LAND ROVER DISCOVERY2,0 Sd4 HSE Aut                         ;6.59E+11;V;168;D;2940
LR;DIS200005A8DU6K;LAND ROVER DISCOVERY2,0 Sd4 HSE Luxury Aut                  ;7.235E+11;V;168;D;2940
LR;DIS20SEE5A8DU6K;LAND ROVER DISCOVERY2,0 Sd4 SE Aut                          ;5.75E+11;V;168;D;2940
LR;DIS20SXX5A8DU6K;LAND ROVER DISCOVERY2,0 Sd4 S Aut                           ;5.51E+11;V;168;D;2940
LR;DIS2001H5A8DU6K;LAND ROVER DISCOVERY2,0 Td4 HSE Aut                         ;6.21E+11;V;163;D;2890
ME;VIT210504A7DM7F;MERCEDES-BENZ VITO  114CDI-3,05/34KB pitk� A3 A             ;4.61E+11;V;158;D;3100
ME;VIT210304M6DV7F;MERCEDES-BENZ VITO  114CDI-3,2/32K keskipitk� A2            ;3.77E+11;U;164;D;3200
ME;VIT210804A7DV7F;MERCEDES-BENZ VITO  114CDI-3,2/32K keskipitk� A2 A          ;4.03E+11;U;159;D;3200
ME;VIT210P04A7DV7F;MERCEDES-BENZ VITO  119CDI-3,05/32K keskipitk� A2 A         ;4.42E+11;U;154;D;3050
ME;VIT210Q04A7DV7F;MERCEDES-BENZ VITO  119CDI-3,05/32K normaali A1 A           ;4.29E+11;U;153;D;3050
ME;VIT210F04A7DM7F;MERCEDES-BENZ VITO  119CDI-3,05/32KB keskipitk� A2 A        ;4.945E+11;V;153;D;3100
ME;SPR210404M6DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/32K normaali A1              ;4.305E+11;U;204;D;3500
ME;SPR210104A7DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/32K normaali A1 A            ;4.555E+11;U;198;D;3500
ME;SPR210104M6DM7F;MERCEDES-BENZ SPRINT316CDI-3,5/37 KB keskipitk� A2          ;5.29E+11;V;182;D;3500
ME;SPR300504M6DV7F;MERCEDES-BENZ SPRINT319CDI-3,5/43K pitk�A3                  ;5.125E+11;U;253;D;3500
ME;SPR300204A7DV7F;MERCEDES-BENZ SPRINT319CDI-3,5/43K pitk�A3 A                ;5.375E+11;U;228;D;3500
ME;VIT160004M6DV7F;MERCEDES-BENZ VITO  109CDI-3,05/32K keskipitk� A2           ;3.28E+11;U;164;D;3050
LR;DIS200105A8DU6K;LAND ROVER DISCOVERY2,0 Td4 HSE Luxury Aut                  ;6.855E+11;V;163;D;2890
LR;DIS2001S5A8DU6K;LAND ROVER DISCOVERY2,0 Td4 S Aut                           ;5.13E+11;V;163;D;2890
LR;DIS2002S5A8DU6K;LAND ROVER DISCOVERY2,0 Td4 SE Aut                          ;5.37E+11;V;163;D;2890
LR;DIS30HSE5A8BU6K;LAND ROVER DISCOVERY3,0 Si6 HSE Aut                         ;6.77E+11;V;254;B;2990
LR;DIS300005A8BU6K;LAND ROVER DISCOVERY3,0 Si6 HSE Luxury Aut                  ;7.43E+11;V;254;B;2990
LR;DIS30SEE5A8BU6K;LAND ROVER DISCOVERY3,0 Si6 SE Aut                          ;5.92E+11;V;254;B;2990
ME;VIT210404M6DV7F;MERCEDES-BENZ VITO  114CDI-3,2/34K pitk�A3                  ;3.89E+11;U;171;D;3200
ME;VIT210904A7DV7F;MERCEDES-BENZ VITO  114CDI-3,2/34K pitk�A3 A                ;4.15E+11;U;159;D;3200
ME;VIT210A04A7DV7F;MERCEDES-BENZ VITO  116CDI 4x4-3,05/32K keskipitk� A2 A     ;4.48E+11;U;174;D;3050
ME;SPR210504A7DV7F;MERCEDES-BENZ SPRINT214CDI-3,0/32K normaali A1 A            ;4.025E+11;U;198;D;3000
ME;SPR210904M6DV7F;MERCEDES-BENZ SPRINT214CDI-3,0/37K keskipitk� A2            ;3.955E+11;U;207;D;3000
ME;SPR210004A7DM7F;MERCEDES-BENZ SPRINT316CDI-3,5/37 KB keskipitk� A2 A        ;5.54E+11;V;173;D;3500
ME;SPR210302M6DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/37AL keskipitk� A2           ;4.38E+11;U;207;D;3500
ME;SPR210102A7DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/37AL keskipitk� A2 A         ;4.63E+11;U;198;D;3500
ME;SPR210504M6DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/37K keskipitk� A2            ;4.485E+11;U;207;D;3500
ME;VIT160104M6DV7F;MERCEDES-BENZ VITO  109CDI-3,05/32K keskipitk� A2 ONE       ;2.99E+11;U;164;D;3050
ME;VIT160204M6DV7F;MERCEDES-BENZ VITO  109CDI-3,05/32K normaali A1             ;3.15E+11;U;164;D;3050
ME;VIT160304M6DV7F;MERCEDES-BENZ VITO  109CDI-3,05/32K normaali A1 ONE         ;2.86E+11;U;164;D;3050
ME;VIT160004M6DM7F;MERCEDES-BENZ VITO  109CDI-3,05/32KB keskipitk� A2          ;3.805E+11;V;164;D;3100
LR;DIS30HSE5A8DU6K;LAND ROVER DISCOVERY3,0 Td6 HSE Aut                         ;6.77E+11;V;189;D;3050
LR;DIS300005A8DU6K;LAND ROVER DISCOVERY3,0 Td6 HSE Luxury Aut                  ;7.43E+11;V;189;D;3050
ME;VIT210B04A7DV7F;MERCEDES-BENZ VITO  116CDI 4x4-3,05/32K normaali A1 A       ;4.35E+11;U;174;D;3050
ME;VIT210604A7DM7F;MERCEDES-BENZ VITO  116CDI 4x4-3,05/32KBkeskipitk� A2 A     ;5.005E+11;V;174;D;3100
ME;VIT210704A7DM7F;MERCEDES-BENZ VITO  116CDI 4x4-3,05/32KBnormaali A1 A       ;4.875E+11;V;171;D;3100
ME;SPR210802M6DV7F;MERCEDES-BENZ SPRINT311CDI-3,5/37AL keskipitk� A2           ;4.015E+11;U;214;D;3500
ME;SPR210502A7DV7F;MERCEDES-BENZ SPRINT311CDI-3,5/37AL keskipitk� A2 A         ;4.265E+11;U;203;D;3500
ME;SPR210B04M6DV7F;MERCEDES-BENZ SPRINT311CDI-3,5/37K keskipitk� A2            ;4.12E+11;U;214;D;3500
ME;SPR210204A7DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/37K keskipitk� A2 A          ;4.735E+11;U;198;D;3500
ME;SPR210402M6DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/43AL pitk� A3                ;4.56E+11;U ;207;D;3500
ME;SPR210202A7DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/43AL pitk� A3 A              ;4.81E+11;U;198;D;3500
ME;VIT160204M6DM7F;MERCEDES-BENZ VITO  109CDI-3,05/32KB normaali A1            ;3.675E+11;V;164;D;3100
ME;VIT160404M6DV7F;MERCEDES-BENZ VITO  109CDI-3,05/34K pitk� A3                ;3.4E+11;U;169;D;3050
ME;VIT160504M6DV7F;MERCEDES-BENZ VITO  109CDI-3,05/34K pitk� A3 ONE            ;3.11E+11;U;164;D;3050
LR;DIS30SEE5A8DU6K;LAND ROVER DISCOVERY3,0 Td6 SE Aut                          ;5.92E+11;V;189;D;3050
KI;OPT170004M6DZ6L;KIA OPTIMA          1,7 CRDi ISG GT-Line4D EcoDynamics      ;3.0928E+11;V;110;D;2070
KI;OPT17LXX4A7DZ6L;KIA OPTIMA          1,7 CRDi ISG LX 4D DCT AT               ;2.4716E+11;V;116;D;2080
KI;OPT17LXX4M6DZ6L;KIA OPTIMA          1,7 CRDi ISG LX 4D EcoDynamics          ;2.5084E+11;V;110;D;2070
KI;OPT200004A6BZ6L;KIA OPTIMA          2,0 Business Luxury 4D AT               ;3.2436E+11;V;173;B;2020
KI;OPT200104A6BZ6L;KIA OPTIMA          2,0 Busin Prem 4D AT                    ;2.9668E+11;V;173;B;2020
ME;VIT210C04A7DV7F;MERCEDES-BENZ VITO  116CDI 4x4-3,05/34K pitk� A3 A          ;4.6E+11;U;177;D;3050
ME;VIT210804A7DM7F;MERCEDES-BENZ VITO  116CDI 4x4-3,05/34KBpitk� A3 A          ;5.125E+11;V;174;D;3100
ME;VIT210D04A7DV7F;MERCEDES-BENZ VITO  116CDI 4x4-3,2/32K keskipitk� A2 A      ;4.55E+11;U;174;D;3200
ME;VIT210G04A7DM7F;MERCEDES-BENZ VITO  119CDI-3,05/32KB normaali A1 A          ;4.815E+11;V;153;D;3100
ME;VIT210R04A7DV7F;MERCEDES-BENZ VITO  119CDI-3,05/34K pitk� A3 A              ;4.54E+11;U;154;D;3050
ME;SPR210604M6DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/43K extrapitk� A4            ;4.935E+11;U;198;D;3500
ME;SPR210304A7DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/43K extrapitk� A4 A          ;5.185E+11;U;188;D;3500
ME;SPR210704M6DV7F;MERCEDES-BENZ SPRINT316CDI-3,5/43K pitk�A3                  ;4.83E+11;U;198;D;3500
ME;VIT160404M6DM7F;MERCEDES-BENZ VITO  109CDI-3,05/34KB pitk� A3               ;3.925E+11;V;164;D;3100
ME;VIT160604M6DV7F;MERCEDES-BENZ VITO  111CDI-3,05/32K keskipitk� A2           ;3.445E+11;U;164;D;3050
ME;VIT160704M6DV7F;MERCEDES-BENZ VITO  111CDI-3,05/32K normaali A1             ;3.315E+11;U;164;D;3050
KI;OPT20EEX4A6BZ6L;KIA OPTIMA          2,0 EX 4D AT                            ;2.5551E+11;V;173;B;2020
KI;OPT20LXX4M6BZ6L;KIA OPTIMA          2,0 LX 4D                               ;2.3493E+11;V;173;B;2000
KI;OPT170004A7DZ6L;KIA OPTIMA          1,7 CRDi ISG Busin Luxury 4D DCT AT     ;3.3779E+11;V;116;D;2080
KI;OPT170104A7DZ6L;KIA OPTIMA          1,7 CRDi ISG Busin Luxury GT-Line 4D DCT;3.4604E+11;V;116;D;2080
KI;OPT170204A7DZ6L;KIA OPTIMA          1,7 CRDi ISG Busin Prem 4D DCT AT       ;3.0482E+11;V;116;D;2080
KI;OPT170304A7DZ6L;KIA OPTIMA          1,7 CRDi ISG Busin Prem GT-Line 4D DCT A;3.2131E+11;V;116;D;2080
KI;OPT17EEX4A7DZ6L;KIA OPTIMA          1,7 CRDi ISG EX 4D DCT AT               ;2.5951E+11;V;116;D;2080
KI;OPT17EEX4M6DZ6L;KIA OPTIMA          1,7 CRDi ISG EX 4D EcoDynamics          ;2.6337E+11;V;110;D;2070
KI;OPT170404A7DZ6L;KIA OPTIMA          1,7 CRDi ISG GT-Line4D DCT AT           ;3.0474E+11;V;116;D;2080
ME;VIT210E04A7DV7F;MERCEDES-BENZ VITO  116CDI 4x4-3,2/34K pitk� A3 A           ;4.675E+11;U;177;D;3200
ME;VIT210504M6DV7F;MERCEDES-BENZ VITO  116CDI-3,05/32K keskipitk� A2           ;3.935E+11;U;158;D;3050
